root info:  osm {'version': '0.6', 'generator': 'CGImap 0.8.6 (2356102 spike-08.openstreetmap.org)', 'copyright': 'OpenStreetMap and contributors', 'attribution': 'http://www.openstreetmap.org/copyright', 'license': 'http://opendatacommons.org/licenses/odbl/1-0/'}
nspaces =  {}
way 737541020 : {'tag': {'amenity': 'place_of_worship', 'building': 'yes', 'name': '明正寺', 'religion': 'buddhist'}, 'ref': ['6905296181', '6928877924', '6928877923', '6905296182', '6905296183', '6905300285', '6905300286', '6905300287', '6905300288', '6905300289', '6905300290', '6905300291', '6905300292', '6905296181']}
way 737571535 : {'tag': {'building': 'retail'}, 'ref': ['6905660611', '6919059560', '6919059561', '6919059562', '6919059563', '6905660612', '6905660613', '6905660614', '6905660611']}
way 737571536 : {'tag': {'building': 'retail'}, 'ref': ['6905660615', '6905660616', '6905660617', '6905660618', '6905660615']}
way 737571537 : {'tag': {'building': 'retail'}, 'ref': ['6905660619', '6905660620', '6905660621', '6905660622', '6905660619']}
way 737571538 : {'tag': {'building': 'retail'}, 'ref': ['6905660623', '6905660624', '6905660625', '6905660626', '6905660623']}
way 737571539 : {'tag': {'building': 'retail'}, 'ref': ['6905660627', '6905660628', '6905660629', '6905660630', '6905660627']}
way 737572069 : {'tag': {'building': 'retail'}, 'ref': ['6905666411', '6905666412', '6905666413', '6905666414', '6905666411']}
way 737572070 : {'tag': {'building': 'yes', 'leisure': 'adult_gaming_centre', 'name': '玉屋'}, 'ref': ['6905666415', '6905666416', '6905666417', '6905666418', '6905666419', '6905666420', '6905666421', '6905666422', '6905666423', '6905666415']}
way 737572071 : {'tag': {'amenity': 'parking'}, 'ref': ['6905666424', '6905666425', '6905666426', '6905666427', '6905666428', '6905666429', '6905666430', '6905666431', '6905666432', '6905666433', '6905666424']}
way 737573272 : {'tag': {'building': 'retail', 'name': '永露ビル'}, 'ref': ['6905677573', '6905677574', '6905677575', '6905677577', '6905677578', '6905677573']}
way 737573273 : {'tag': {'building': 'retail'}, 'ref': ['6905677579', '6905677580', '6905677581', '6905677582', '6905677583', '6905677584', '6923667955', '6923667956', '6905677579']}
way 737573274 : {'tag': {'building': 'retail', 'name': '飯塚セントラル'}, 'ref': ['6905683385', '6905683386', '6905683387', '6905683388', '6905683385']}
way 737573275 : {'tag': {'building': 'apartments'}, 'ref': ['6905683389', '6905683390', '6905683391', '6905683392', '6905683393', '6905683394', '6905683395', '6905683396', '6905683389']}
way 737573276 : {'tag': {'building': 'retail'}, 'ref': ['6905683397', '6905683398', '6905683399', '6905683400', '6905683397']}
way 737573277 : {'tag': {'building': 'retail'}, 'ref': ['6905683401', '6905683402', '6905683403', '6905683404', '6905683401']}
way 737573278 : {'tag': {'building': 'retail'}, 'ref': ['6905683405', '6905683406', '6905683407', '6905683408', '6905683405']}
way 737573418 : {'tag': {'amenity': 'parking'}, 'ref': ['6905666327', '6905666328', '6905666329', '6905666330', '6905666331', '6905666332', '6905666333', '6905666334', '6905666327']}
way 737574751 : {'tag': {'building': 'retail', 'name': '石井ビル'}, 'ref': ['6905690034', '6905690035', '6905690036', '6905690037', '6905690034']}
way 737574753 : {'tag': {'building': 'retail'}, 'ref': ['6905690042', '6905690043', '6905690044', '6905690045', '6905690042']}
way 737574754 : {'tag': {'building': 'retail'}, 'ref': ['6905690046', '6905690047', '6905690048', '6905690049', '6905690046']}
way 737574755 : {'tag': {'building': 'retail'}, 'ref': ['6905690050', '6905690051', '6905690052', '6905690053', '6905690050']}
way 737574756 : {'tag': {'building': 'retail'}, 'ref': ['6905690054', '6905690055', '6905690056', '6905690057', '6905690058', '6905690059', '6905690060', '6905690061', '6905690054']}
way 737574759 : {'tag': {'building': 'house'}, 'ref': ['6905690070', '6905690071', '6905690072', '6905690073', '6905690070']}
way 737574760 : {'tag': {'building': 'retail'}, 'ref': ['6905690074', '6905690075', '6905690076', '6905690078', '6905690077', '6905690074']}
way 737580405 : {'tag': {'building': 'retail'}, 'ref': ['6905767394', '6905767395', '6905767396', '6905767397', '6905767394']}
way 737580406 : {'tag': {'building': 'retail'}, 'ref': ['6905767398', '6905767399', '6905767400', '6905767401', '6905767398']}
way 737580573 : {'tag': {'building': 'yes', 'name': 'NTT', 'office': 'company'}, 'ref': ['6905752315', '6905752316', '6905752317', '6905752318', '6905752315']}
way 738022521 : {'tag': {'building': 'retail'}, 'ref': ['6910413301', '6910413302', '6910413303', '6910413304', '6910413301']}
way 738022522 : {'tag': {'building': 'retail'}, 'ref': ['6910413305', '6910413306', '6923667941', '6923667942', '6910413307', '6910413308', '6910413305']}
way 738022523 : {'tag': {'building': 'retail'}, 'ref': ['6910413309', '6910413310', '6910413311', '6910413312', '6910413309']}
way 738022524 : {'tag': {'building': 'retail'}, 'ref': ['6910413313', '6910413314', '6910413315', '6910413316', '6910413313']}
way 738022525 : {'tag': {'amenity': 'parking'}, 'ref': ['6910413317', '6910413318', '6910413319', '6910413320', '6910413317']}
way 738022526 : {'tag': {'building': 'retail'}, 'ref': ['6910413321', '6910413322', '6910413323', '6910413324', '6910413321']}
way 738022527 : {'tag': {'building': 'retail'}, 'ref': ['6910413325', '6910413326', '6910413327', '6910413328', '6910413325']}
way 738022528 : {'tag': {'building': 'retail'}, 'ref': ['6910413329', '6910413330', '6910413331', '6910413332', '6910413329']}
way 738022530 : {'tag': {'building': 'retail'}, 'ref': ['6910413337', '6910413338', '6910413339', '6910413340', '6910413337']}
way 738022531 : {'tag': {'building': 'retail'}, 'ref': ['6910413341', '6910413342', '6910413343', '6910413344', '6910413341']}
way 738022532 : {'tag': {'building': 'retail'}, 'ref': ['6910413345', '6910413346', '6910413347', '6910413348', '6910413345']}
way 738022533 : {'tag': {'building': 'retail'}, 'ref': ['6910413349', '6910413350', '6910413351', '6910413352', '6910413353', '6910413354', '6910413349']}
way 738022534 : {'tag': {'amenity': 'social_facility', 'building': 'yes', 'social_facility': 'nursing_home', 'social_facility:for': 'senior'}, 'ref': ['6910413355', '6910413356', '6910413357', '6910413358', '6910413359', '6910413360', '6910413355']}
way 738022535 : {'tag': {'amenity': 'social_facility', 'building': 'yes', 'social_facility': 'nursing_home', 'social_facility:for': 'senior'}, 'ref': ['6910413361', '6910413362', '6910413363', '6910413364', '6910413361']}
way 738022536 : {'tag': {'building': 'retail'}, 'ref': ['6910413365', '6910413366', '6910413367', '6910413368', '6910413365']}
way 738024577 : {'tag': {'building': 'retail'}, 'ref': ['6910422940', '6910422941', '6910422942', '6910422943', '6910422940']}
way 738024578 : {'tag': {'building': 'retail'}, 'ref': ['6910422944', '6910422945', '6910422946', '6910422947', '6910422944']}
way 738024579 : {'tag': {'amenity': 'parking'}, 'ref': ['6910422948', '6910422949', '6910422950', '6910422951', '6910422948']}
way 738024580 : {'tag': {'building': 'retail'}, 'ref': ['6910422952', '6910422953', '6910422954', '6910422955', '6910422952']}
way 738024581 : {'tag': {'building': 'retail'}, 'ref': ['6910422956', '6910422957', '6910422958', '6910422959', '6910422956']}
way 738024582 : {'tag': {'building': 'retail'}, 'ref': ['6910422960', '6910422961', '6910422962', '6910422963', '6910422960']}
way 738024583 : {'tag': {'building': 'retail'}, 'ref': ['6910422964', '6910422965', '6910422966', '6910422967', '6910422968', '6910422964']}
way 738024584 : {'tag': {'building': 'hospital', 'name': '長谷川整形外科'}, 'ref': ['6910422969', '6910422970', '6910422971', '6910422972', '6910422969']}
way 738024585 : {'tag': {'building': 'retail'}, 'ref': ['6910422973', '6910422974', '6910422975', '6910422976', '6910422973']}
way 738024586 : {'tag': {'amenity': 'parking'}, 'ref': ['6910422977', '6910422978', '6910422979', '6910422980', '6910422977']}
way 738024587 : {'tag': {'amenity': 'bank', 'building': 'yes', 'name': '西日本シティ銀行'}, 'ref': ['6910422981', '6910422982', '6910422983', '6910422984', '6910426885', '6910426886', '6910426887', '6910426888', '6910422981']}
way 738024588 : {'tag': {'building': 'retail'}, 'ref': ['6910426889', '6910426890', '6910426891', '6910426892', '6910426889']}
way 738024589 : {'tag': {'amenity': 'parking', 'operator': '島田駐車場'}, 'ref': ['6910426893', '6910426894', '6910426895', '6910426896', '6910426897', '6910426898', '6910426899', '6910426900', '6910426893']}
way 738024590 : {'tag': {'building': 'retail'}, 'ref': ['6910426901', '6910426902', '6910426903', '6910426904', '6910426901']}
way 738024591 : {'tag': {'building': 'retail'}, 'ref': ['6910426905', '6910426906', '6910426907', '6910426908', '6910426905']}
way 738024592 : {'tag': {'building': 'retail'}, 'ref': ['6910426909', '6910426910', '6910426911', '6910426912', '6910426909']}
way 738024593 : {'tag': {'building': 'retail'}, 'ref': ['6910426913', '6910426914', '6910426915', '6910426916', '6910426913']}
way 738024594 : {'tag': {'building': 'yes', 'shop': 'books'}, 'ref': ['6910426917', '6910426918', '6910426919', '6910426920', '6910426917']}
way 738024595 : {'tag': {'building': 'retail'}, 'ref': ['6910426921', '6910426922', '6910426923', '6910426924', '6910426921']}
way 738024596 : {'tag': {'building': 'hospital'}, 'ref': ['6910426925', '6910426926', '6910426927', '6910426928', '6910426929', '6910426930', '6910426931', '6910426932', '6910426933', '6910426934', '6910426925']}
way 738024597 : {'tag': {'building': 'apartments'}, 'ref': ['6910426935', '6910426936', '6910426937', '6910426938', '6910426935']}
way 738026857 : {'tag': {'building': 'retail'}, 'ref': ['6910394154', '6910394155', '6910394156', '6910394157', '6910394154']}
way 738026858 : {'tag': {'building': 'yes', 'shop': 'hairdresser'}, 'ref': ['6910394158', '6910394159', '6910394160', '6910394161', '6910394162', '6910394163', '6910394164', '6910394158']}
way 738026859 : {'tag': {'building': 'house'}, 'ref': ['6910394165', '6910394166', '6910394167', '6910394168', '6910394169', '6910394170', '6910394171', '6910394172', '6910394165']}
way 738026860 : {'tag': {'building': 'retail'}, 'ref': ['6910394173', '6910394174', '6910394175', '6910394176', '6910394177', '6910394178', '6910394173']}
way 738026861 : {'tag': {'building': 'retail'}, 'ref': ['6910394179', '6910394180', '6910394181', '6910394182', '6910394179']}
way 738026862 : {'tag': {'amenity': 'pub', 'building': 'yes', 'name': 'とし'}, 'ref': ['6910394183', '6910394184', '6910443885', '6910443886', '6910394183']}
way 738026863 : {'tag': {'building': 'retail'}, 'ref': ['6910443887', '6910443888', '6910443889', '6910443890', '6910443887']}
way 738026864 : {'tag': {'building': 'retail'}, 'ref': ['6910443891', '6910443892', '6910443893', '6910443894', '6910443891']}
way 738026865 : {'tag': {'building': 'retail'}, 'ref': ['6910443895', '6910443896', '6910443897', '6910443898', '6910443895']}
way 738026866 : {'tag': {'building': 'retail'}, 'ref': ['6910443899', '6910443900', '6910443901', '6910443902', '6910443899']}
way 738026867 : {'tag': {'building': 'retail'}, 'ref': ['6910443903', '6910443904', '6910443905', '6910443906', '6910443903']}
way 738026868 : {'tag': {'building': 'retail'}, 'ref': ['6910443907', '6910443908', '6910443909', '6910443910', '6910443907']}
way 738026869 : {'tag': {'building': 'retail'}, 'ref': ['6910443911', '6910443912', '6910443913', '6910443914', '6910443911']}
way 738026870 : {'tag': {'building': 'retail'}, 'ref': ['6910443915', '6910443916', '6910443917', '6910443918', '6910443915']}
way 738026871 : {'tag': {'building': 'retail'}, 'ref': ['6910443919', '6910443920', '6910443923', '6910443924', '6910443919']}
way 738026872 : {'tag': {'building': 'retail'}, 'ref': ['6910443925', '6910443926', '6910443927', '6910443928', '6910443925']}
way 738026873 : {'tag': {'building': 'retail'}, 'ref': ['6910443929', '6910443930', '6910443931', '6910443932', '6910443929']}
way 738026874 : {'tag': {'building': 'retail'}, 'ref': ['6910443933', '6910443934', '6910443935', '6910443936', '6910443937', '6910443938', '6910443933']}
way 738030134 : {'tag': {'amenity': 'parking'}, 'ref': ['6910469685', '6910469686', '6910469687', '6910469688', '6910469689', '6910469690', '6910469685']}
way 738030135 : {'tag': {'amenity': 'parking'}, 'ref': ['6910469691', '6910469692', '6910469693', '6910469694', '6910469691']}
way 738030136 : {'tag': {'building': 'retail'}, 'ref': ['6910469695', '6910469696', '6910469697', '6910469698', '6910469699', '6910469700', '6910469695']}
way 738030137 : {'tag': {'building': 'retail'}, 'ref': ['6910469701', '6910469702', '6910469703', '6910469704', '6910469705', '6910469706', '6910469701']}
way 738030138 : {'tag': {'amenity': 'pharmacy', 'building': 'yes', 'dispensing': 'yes', 'healthcare': 'pharmacy'}, 'ref': ['6910469707', '6910469708', '6910469709', '6910469710', '6910469707']}
way 738030139 : {'tag': {'building': 'retail'}, 'ref': ['6910469711', '6910469712', '6910469713', '6910469714', '6910469711']}
way 738030140 : {'tag': {'building': 'retail'}, 'ref': ['6910469715', '6910469716', '6910469717', '6910469718', '6910469715']}
way 738030141 : {'tag': {'building': 'retail'}, 'ref': ['6910469719', '6910469720', '6910469721', '6910469722', '6910469719']}
way 738030142 : {'tag': {'building': 'retail'}, 'ref': ['6910469723', '6910469724', '6910469725', '6910469726', '6910469723']}
way 738030143 : {'tag': {'building': 'retail'}, 'ref': ['6910469727', '6910469728', '6910469729', '6910469730', '6910469727']}
way 738030144 : {'tag': {'building': 'retail'}, 'ref': ['6910469731', '6910469732', '6910469733', '6910469734', '6910469731']}
way 738030145 : {'tag': {'building': 'retail'}, 'ref': ['6910469735', '6910469736', '6910469737', '6910469738', '6910469735']}
way 738030146 : {'tag': {'building': 'retail'}, 'ref': ['6910469739', '6910469740', '6910469741', '6910469742', '6910469739']}
way 738030147 : {'tag': {'building': 'retail'}, 'ref': ['6910469743', '6910469744', '6910469745', '6910469746', '6910469747', '6910469748', '6910469743']}
way 738030148 : {'tag': {'building': 'retail'}, 'ref': ['6910469749', '6910469753', '6910469750', '6910469751', '6910469752', '6910469749']}
way 738030149 : {'tag': {'building': 'retail'}, 'ref': ['6910469754', '6910469755', '6910469756', '6910469757', '6910469754']}
way 738030150 : {'tag': {'building': 'retail'}, 'ref': ['6910469758', '6910469759', '6910469760', '6910469761', '6910469758']}
way 738030839 : {'tag': {'building': 'house'}, 'ref': ['6910430519', '6910430520', '6910430521', '6910430522', '6910430519']}
way 738030840 : {'tag': {'building': 'house'}, 'ref': ['6910430523', '6910430524', '6910430525', '6910430526', '6910430523']}
way 738030841 : {'tag': {'highway': 'path'}, 'ref': ['6910430527', '6910430528', '6910430529', '6910430530']}
way 738031109 : {'tag': {'building': 'house'}, 'ref': ['6910469904', '6910469905', '6910469906', '6910469907', '6910469904']}
way 738033597 : {'tag': {'building': 'house'}, 'ref': ['6910475697', '6910475698', '6910475699', '6910475700', '6910475697']}
way 738072673 : {'tag': {'amenity': 'place_of_worship', 'building': 'yes', 'name': '飯塚山 太養寺', 'religion': 'buddhist'}, 'ref': ['6910766165', '6910766166', '6928877917', '6928877918', '6928877919', '6910766167', '6928877922', '6928877921', '6910766168', '6928877920', '6910766169', '6928877916', '6910766170', '6910766171', '6910766172', '6910766165']}
way 738073058 : {'tag': {'amenity': 'place_of_worship', 'building': 'yes', 'name': '真福寺', 'religion': 'buddhist'}, 'ref': ['6910806736', '5997139175', '6910806737', '6910806738', '6910806739', '6910806740', '6910806741', '6910806742', '6910806743', '6910806736']}
way 738688323 : {'tag': {'building': 'retail'}, 'ref': ['6917188977', '6917188978', '6917188979', '6917188980', '6917188981', '6917188982', '6917188977']}
way 738688324 : {'tag': {'building': 'retail'}, 'ref': ['6917188983', '6917188984', '6917198785', '6917198786', '6917188983']}
way 738688491 : {'tag': {'building': 'apartments'}, 'ref': ['6917198561', '6917198562', '6917198563', '6919051373', '6917198564', '6919051374', '6919051375', '6919051376', '6917198561']}
way 738688492 : {'tag': {'building': 'hospital'}, 'ref': ['6917198565', '6917198566', '6917198567', '6917198568', '6917198565']}
way 738688493 : {'tag': {'building': 'house'}, 'ref': ['6917198569', '6917198570', '6917198571', '6917198572', '6917198569']}
way 738818875 : {'tag': {}, 'ref': ['6918014844', '6918014843', '6918014842', '6918014841', '6918014840', '6918014839', '6918014838', '6918014837', '6918014836', '6918014835', '6918014834', '6918014833', '6918014832', '6918014831', '6918014830', '6918014829', '6918014828', '6918014827', '6918014826', '6918014825', '6918014824', '6918014823', '6918014822', '6918014821', '6918014820', '6918014819', '6918014818', '6918014817', '6918014816', '6918014815', '6918014814', '6918014813', '6918014812', '6918014811', '6918014810', '6918014809', '6918014808', '6918014807', '6918014806', '6918014805', '6918014804', '6918014803', '6918014802', '6918014801', '6918014800', '6918014799', '6918014798', '6918014797', '6918014796', '6918014795', '6918014794', '6918014793', '6918014792', '6918014791', '6918014790', '6918014789', '6918014788', '6918014787', '6918014786', '6918014785', '6918000784', '6918000783', '6918000782', '6918000781', '6918000779', '6918000778', '6918014844']}
way 738958973 : {'tag': {'amenity': 'parking'}, 'ref': ['6919059555', '6919059554', '6919059553', '6919059552', '6919059551', '6919059550', '6919059555']}
way 738958974 : {'tag': {'name': 'むらし', 'shop': 'hairdresser'}, 'ref': ['6919059559', '6919059558', '6919059557', '6919059556', '6919059559']}
way 739017910 : {'tag': {'amenity': 'place_of_worship', 'name': '曩祖八幡宮', 'name:en': 'Nosohatimangu', 'religion': 'shinto'}, 'ref': ['6919588518', '6919588517', '6919588516', '6919588515', '6919588514', '6919588513', '6919588512', '6919588511', '6919588510', '6919588509', '6919588508', '6919588507', '6919588506', '6919588505', '6919588504', '6919588503', '6919588502', '6919588501', '6919588500', '6919588499', '6919588498', '6919588497', '6919588496', '6919588495', '6919588494', '6919588493', '6919588492', '6919588491', '6919588490', '6919588489', '6919588518']}
way 739454699 : {'tag': {'building': 'retail'}, 'ref': ['6923620157', '6923620156', '6923620155', '6923620154', '6923620153', '6923620157']}
way 739454700 : {'tag': {'amenity': 'pub', 'building': 'yes'}, 'ref': ['6923620161', '6923620160', '6923620159', '6923620158', '6923620161']}
way 739457620 : {'tag': {'building': 'yes'}, 'ref': ['6923617384', '6923617383', '6923617382', '6923617381', '6923617384']}
way 739457621 : {'tag': {'building': 'yes'}, 'ref': ['6923647488', '6923647487', '6923647486', '6923647485', '6923647488']}
way 739457622 : {'tag': {'building': 'yes'}, 'ref': ['6923647496', '6923647495', '6923647494', '6923647493', '6923647492', '6923647491', '6923647490', '6923647489', '6923647496']}
way 739457623 : {'tag': {'building': 'yes'}, 'ref': ['6923647506', '6923647505', '6923647504', '6923647503', '6923647502', '6923647501', '6923647500', '6923647499', '6923647498', '6923647497', '6923647506']}
way 739458528 : {'tag': {'building': 'retail'}, 'ref': ['6923642964', '6923642963', '6923642962', '6923642961', '6923642960', '6923642959', '6923642964']}
way 739458529 : {'tag': {'building': 'retail'}, 'ref': ['6923642972', '6923642971', '6923642970', '6923642969', '6923642968', '6923642967', '6923642966', '6923642965', '6923642972']}
way 739458530 : {'tag': {'building': 'yes'}, 'ref': ['6923642980', '6923642979', '6923642978', '6923642977', '6923642976', '6923642975', '6923642974', '6923642973', '6923642980']}
way 739458531 : {'tag': {'building': 'yes'}, 'ref': ['6923642984', '6923642983', '6923642982', '6923642981', '6923642984']}
way 739458532 : {'tag': {'building': 'yes'}, 'ref': ['6923654890', '6923654889', '6923654888', '6923654887', '6923654886', '6923654885', '6923654890']}
way 739458533 : {'tag': {'building': 'yes'}, 'ref': ['6923654894', '6923654893', '6923654892', '6923654891', '6923654894']}
way 739458534 : {'tag': {'building': 'retail'}, 'ref': ['6923654898', '6923654897', '6923654896', '6923654895', '6923654898']}
way 739458535 : {'tag': {'building': 'yes'}, 'ref': ['6923654903', '6923654902', '6923654901', '6923654900', '6923654903']}
way 739458536 : {'tag': {'building': 'yes'}, 'ref': ['6923654907', '6923654906', '6923654905', '6923654904', '6923654907']}
way 739458537 : {'tag': {'building': 'yes'}, 'ref': ['6923654911', '6923654910', '6923654909', '6923654908', '6923654911']}
way 739458966 : {'tag': {'amenity': 'parking'}, 'ref': ['6923649507', '6923649506', '6923649505', '6923649504', '6923649503', '6923649502', '6923649501', '6923649507']}
way 739458967 : {'tag': {'building': 'retail'}, 'ref': ['6923649517', '6923649516', '6923649515', '6923649514', '6923649513', '6923649512', '6923649511', '6923649510', '6923649509', '6923649508', '6923649517']}
way 739458968 : {'tag': {'building': 'retail'}, 'ref': ['6923649529', '6923649528', '6923649527', '6923649526', '6923649525', '6923649524', '6923649523', '6923649522', '6923649521', '6923649520', '6923649519', '6923649518', '6923649529']}
way 739458969 : {'tag': {'building': 'retail'}, 'ref': ['6923649537', '6923649536', '6923649535', '6923649534', '6923649533', '6923649532', '6923649531', '6923649530', '6923649537']}
way 739458970 : {'tag': {'building': 'retail'}, 'ref': ['6923649545', '6923649544', '6923649543', '6923649542', '6923649541', '6923649540', '6923649539', '6923649538', '6923649545']}
way 739458971 : {'tag': {'highway': 'path'}, 'ref': ['6023791106', '6923649546']}
way 739458972 : {'tag': {'building': 'retail'}, 'ref': ['6923649550', '6923649549', '6923649548', '6923649547', '6923649550']}
way 739458973 : {'tag': {'building': 'retail'}, 'ref': ['6923649563', '6923649562', '6923649561', '6923649560', '6923649559', '6923649558', '6923649557', '6923649556', '6923649555', '6923649554', '6923649553', '6923649552', '6923649551', '6923649563']}
way 739459086 : {'tag': {'building': 'retail'}, 'ref': ['6923653305', '6923653304', '6923653303', '6923653302', '6923653305']}
way 739459932 : {'tag': {'building': 'retail'}, 'ref': ['6923635228', '6923635227', '6923635226', '6923635225', '6923635228']}
way 739460753 : {'tag': {'building': 'retail'}, 'ref': ['6923629219', '6923629218', '6923629217', '6923629216', '6923629215', '6923629214', '6923629213', '6923629212', '6923629211', '6923629210', '6923629219']}
way 739460754 : {'tag': {'building': 'retail'}, 'ref': ['6923629224', '6923629223', '6923629222', '6923629218', '6923629221', '6923629220', '6923629224']}
way 739461114 : {'tag': {'building': 'retail'}, 'ref': ['6923667954', '6923667953', '6923667952', '6923667951', '6923667950', '6923667949', '6923667948', '6923667947', '6923667946', '6923667945', '6923667944', '6923667943', '6923667954']}
way 739462979 : {'tag': {'footway': 'sidewalk', 'highway': 'footway'}, 'ref': ['6923692416', '6923692415', '6923692414', '6923692413', '6923692412', '6923692411', '6923692410', '6923692409']}
way 739462980 : {'tag': {'footway': 'sidewalk', 'highway': 'footway'}, 'ref': ['5296661125', '6923692426', '6923692425', '6923692424', '6923692423', '6923692422', '6923692421', '6923692420', '6923692419', '6923692418', '6923692417']}
way 739485449 : {'tag': {'footway': 'sidewalk', 'highway': 'footway'}, 'ref': ['6923950454', '6923950455', '6923950456', '6923950457', '6923950458', '6923950459', '6923950460', '6923950461', '6923950462', '6923950463', '6923950477', '6923950476', '6923950475', '6923950474', '6923950473', '6923950472', '6923950471', '6923950470', '6923950469', '6923950468', '6923950467', '6923950466', '6923950465', '6923950464']}
way 739640698 : {'tag': {'building': 'residential'}, 'ref': ['6925436089', '6925436088', '6925436087', '6925436086', '6925436089']}
way 739640699 : {'tag': {'building': 'residential'}, 'ref': ['6925436093', '6925436092', '6925436091', '6925436090', '6925436093']}
way 739640700 : {'tag': {'building': 'residential'}, 'ref': ['6925436097', '6925436096', '6925436095', '6925436094', '6925436097']}
way 739640701 : {'tag': {'building': 'residential'}, 'ref': ['6925436101', '6925436100', '6925436099', '6925436098', '6925436101']}
way 739640702 : {'tag': {'building': 'residential'}, 'ref': ['6925436105', '6925436104', '6925436103', '6925436102', '6925436105']}
way 739640703 : {'tag': {'building': 'residential'}, 'ref': ['6925436109', '6925436108', '6925436107', '6925436106', '6925436109']}
way 739640704 : {'tag': {'building': 'yes'}, 'ref': ['6925436113', '6925436112', '6925436111', '6925436110', '6925436113']}
way 739640705 : {'tag': {'building': 'yes'}, 'ref': ['6925436117', '6925436116', '6925436115', '6925436114', '6925436117']}
way 739640706 : {'tag': {'building': 'residential'}, 'ref': ['6925436123', '6925436122', '6925436121', '6925436120', '6925436119', '6925436118', '6925436123']}
way 739640707 : {'tag': {'building': 'yes'}, 'ref': ['6925436129', '6925436128', '6925436127', '6925436126', '6925436125', '6925436124', '6925436129']}
way 739640708 : {'tag': {'building': 'residential'}, 'ref': ['6925436137', '6925436136', '6925436135', '6925436134', '6925436133', '6925436132', '6925436131', '6925436130', '6925436137']}
way 739640709 : {'tag': {'building': 'retail'}, 'ref': ['6925436147', '6925436146', '6925436145', '6925436144', '6925436143', '6925436142', '6925436141', '6925436140', '6925436139', '6925436138', '6925436147']}
way 739640710 : {'tag': {'building': 'retail'}, 'ref': ['6925436151', '6925436150', '6925436149', '6925436148', '6925436151']}
way 739640711 : {'tag': {'building': 'residential'}, 'ref': ['6925436159', '6925436158', '6925436157', '6925436156', '6925436155', '6925436154', '6925436153', '6925436152', '6925436159']}
way 739640712 : {'tag': {'building': 'residential'}, 'ref': ['6925436171', '6925436170', '6925436169', '6925436168', '6925436167', '6925436166', '6925436165', '6925436164', '6925436163', '6925436162', '6925436161', '6925436160', '6925436171']}
way 739640713 : {'tag': {'building': 'residential'}, 'ref': ['6925436175', '6925436174', '6925436173', '6925436172', '6925436175']}
way 739640714 : {'tag': {'building': 'residential'}, 'ref': ['6925436181', '6925436180', '6925436179', '6925436178', '6925436177', '6925436176', '6925436181']}
way 739640715 : {'tag': {'amenity': 'community_centre', 'name': '東町公民館'}, 'ref': ['6925437491', '6925437490', '6925437489', '6925437488', '6925437487', '6925437486', '6925437485', '6925436184', '6925436183', '6925436182', '6925437491']}
way 739640716 : {'tag': {'amenity': 'doctors', 'building': 'yes', 'healthcare': 'doctor', 'name': '藤井泌尿器科'}, 'ref': ['6925437497', '6925437496', '6925437495', '6925437494', '6925437493', '6925437492', '6925437497']}
way 739640717 : {'tag': {'building': 'residential'}, 'ref': ['6925437505', '6925437504', '6925437503', '6925437502', '6925437501', '6925437500', '6925437499', '6925437498', '6925437505']}
way 739640718 : {'tag': {'building': 'yes'}, 'ref': ['6925437511', '6925437510', '6925437509', '6925437508', '6925437507', '6925437506', '6925437511']}
way 739640719 : {'tag': {'building': 'retail'}, 'ref': ['6925437515', '6925437514', '6925437513', '6925437512', '6925437515']}
way 739640720 : {'tag': {'amenity': 'parking'}, 'ref': ['6925437520', '6925437519', '6925437518', '6925437517', '6925437516', '6925437520']}
way 739698841 : {'tag': {'crossing': 'marked', 'footway': 'crossing', 'highway': 'footway'}, 'ref': ['6023789780', '6925923351', '6925923350']}
way 739698842 : {'tag': {'bridge': 'yes', 'crossing': 'marked', 'footway': 'crossing', 'highway': 'footway'}, 'ref': ['6925923352', '6925923353', '6925923354']}
way 739710946 : {'tag': {'brand': 'ミニストップ', 'brand:en': 'Ministop', 'brand:ja': 'ミニストップ', 'brand:wikidata': 'Q1038929', 'brand:wikipedia': 'ja:ミニストップ', 'building': 'yes', 'name': 'ミニストップ', 'name:en': 'Ministop', 'name:ja': 'ミニストップ', 'shop': 'convenience'}, 'ref': ['6926070614', '6926070615', '6926070616', '6926070617', '6926070614']}
way 739710947 : {'tag': {'amenity': 'parking'}, 'ref': ['6926070623', '6926070624', '6926070625', '6926070618', '6926070619', '6926070620', '6926070621', '6926070622', '6926070623']}
way 739710948 : {'tag': {'amenity': 'cafe', 'brand': 'コメダ珈琲店', 'brand:en': 'Komeda Coffee Shop', 'brand:ja': 'コメダ珈琲店', 'brand:wikidata': 'Q11302679', 'brand:wikipedia': 'ja:コメダ', 'building': 'yes', 'cuisine': 'coffee_shop', 'name': 'コメダ珈琲店', 'name:en': 'Komeda Coffee Shop', 'name:ja': 'コメダ珈琲店', 'takeaway': 'yes'}, 'ref': ['6926070626', '6926070627', '6926070628', '6926070629', '6926070643', '6926070630', '6926070631', '6926070626']}
way 739710949 : {'tag': {'amenity': 'parking'}, 'ref': ['6926070641', '6926070632', '6926070633', '6926070634', '6926070635', '6926070636', '6926070637', '6926070638', '6926070639', '6926070640', '6926070642', '6926070641']}
way 739710950 : {'tag': {'building': 'hospital'}, 'ref': ['6926070644', '6926070645', '6926070646', '6926070652', '6926070651', '6926070650', '6926070647', '6926070648', '6926070649', '6926070644']}
