edge_id,start,end,length,linestring,highway,oneway,reversed,lanes,name
13673,4438,4338,104.062,LINESTRING (131.6744515 32.5449641 131.6745733 32.5440339),residential,False,True,nan,nan
13674,4439,4438,64.865,LINESTRING (131.6743732 32.5455437 131.6744515 32.5449641),residential,False,True,nan,nan
13675,4439,660,39.636,LINESTRING (131.6743732 32.5455437 131.6747939 32.5455797),residential,False,False,nan,nan
13676,4439,670,71.476,LINESTRING (131.6743732 32.5455437 131.6741833 32.5455289 131.6741619 32.5455414 131.674134 32.5457819 131.6741038 32.5458232 131.6739041 32.5458),residential,False,True,nan,nan
13677,4440,645,38.6,LINESTRING (131.6735849 32.5448794 131.6731754 32.5448427),tertiary,False,False,nan,nan
13678,4440,648,39.852,LINESTRING (131.6735849 32.5448794 131.6740072 32.5449209),tertiary,False,True,nan,nan
13679,4440,666,101.09,LINESTRING (131.6735849 32.5448794 131.6734599 32.5457824),residential,False,False,nan,nan
13680,4440,4339,103.559,LINESTRING (131.6735849 32.5448794 131.6737104 32.5439541),residential,False,True,nan,nan
13681,4441,666,99.586,LINESTRING (131.6733413 32.5466724 131.6734599 32.5457824),residential,False,True,nan,nan
13682,4441,689,51.653,LINESTRING (131.6733413 32.5466724 131.6733272 32.5467802 131.6732722 32.5468108 131.672918 32.5467766),residential,False,False,nan,nan
13683,4441,4442,68.583,LINESTRING (131.6733413 32.5466724 131.6736598 32.5467028 131.6736519 32.5467729 131.6739778 32.5468012),residential,False,False,nan,nan
13684,4442,4441,68.583,LINESTRING (131.6739778 32.5468012 131.6736519 32.5467729 131.6736598 32.5467028 131.6733413 32.5466724),residential,False,True,nan,nan
13685,4443,640,40.277,LINESTRING (131.6727655 32.5448024 131.6723387 32.5447604),tertiary,False,False,nan,nan
13686,4443,645,38.682,LINESTRING (131.6727655 32.5448024 131.6731754 32.5448427),tertiary,False,True,nan,nan
13687,4443,4340,103.18,LINESTRING (131.6727655 32.5448024 131.6728886 32.5438803),residential,False,False,nan,nan
13688,4443,663,100.06,LINESTRING (131.6727655 32.5448024 131.672646 32.5456966),residential,False,True,nan,nan
13689,4444,637,38.777,LINESTRING (131.6718836 32.5447185 131.6714723 32.5446811),tertiary,False,False,nan,nan
13690,4444,4449,18.679,LINESTRING (131.6718836 32.5447185 131.6720817 32.5447367),tertiary,False,True,nan,nan
13691,4444,4445,86.61500000000001,LINESTRING (131.6718836 32.5447185 131.6717985 32.5453833 131.6717422 32.545415 131.6716792 32.5454116),residential,False,False,nan,nan
13692,4445,4447,29.637,LINESTRING (131.6716792 32.5454116 131.671369 32.54536),residential,False,False,nan,nan
13693,4445,4444,86.61500000000001,LINESTRING (131.6716792 32.5454116 131.6717422 32.545415 131.6717985 32.5453833 131.6718836 32.5447185),residential,False,True,nan,nan
13694,4445,680,120.707,LINESTRING (131.6716792 32.5454116 131.671667 32.5459096 131.671693 32.5459627 131.6717732 32.5460101 131.6719064 32.5460808 131.6719885 32.5461459 131.6720731 32.5462553 131.6721306 32.5463301),residential,False,False,nan,nan
13695,4446,4447,86.668,LINESTRING (131.6704605 32.5452151 131.671369 32.54536),residential,False,True,nan,nan
13696,4447,4446,86.668,LINESTRING (131.671369 32.54536 131.6704605 32.5452151),residential,False,False,nan,nan
13697,4447,4445,29.637,LINESTRING (131.671369 32.54536 131.6716792 32.5454116),residential,False,True,nan,nan
13698,4447,637,76.109,LINESTRING (131.671369 32.54536 131.6714723 32.5446811),residential,False,True,nan,nan
13699,4448,660,32.539,LINESTRING (131.675139 32.5456114 131.6747939 32.5455797),residential,False,True,nan,nan
13700,4448,7285,125.221,LINESTRING (131.675139 32.5456114 131.675484 32.5456386 131.6755215 32.5456725 131.6754518 32.5461976 131.6754048 32.5462242 131.6751554 32.5462002),residential,False,False,nan,nan
13701,4448,7285,72.325,LINESTRING (131.675139 32.5456114 131.6750622 32.5461637 131.6750877 32.5461937 131.6751554 32.5462002),residential,False,True,nan,nan
13702,4449,4444,18.679,LINESTRING (131.6720817 32.5447367 131.6718836 32.5447185),tertiary,False,False,nan,nan
13703,4449,640,24.233,LINESTRING (131.6720817 32.5447367 131.6723387 32.5447604),tertiary,False,True,nan,nan
13704,4449,4450,111.837,LINESTRING (131.6720817 32.5447367 131.6721915 32.5439512 131.6724452 32.5439716),residential,False,False,nan,nan
13705,4450,640,88.277,LINESTRING (131.6724452 32.5439716 131.6723387 32.5447604),unclassified,False,False,nan,nan
13706,4450,626,15.376,LINESTRING (131.6724452 32.5439716 131.6724637 32.5438342),unclassified,False,True,nan,nan
13707,4450,4449,111.837,LINESTRING (131.6724452 32.5439716 131.6721915 32.5439512 131.6720817 32.5447367),residential,False,True,nan,nan
13708,4451,4452,4.168,LINESTRING (131.6724933 32.5435827 131.6724889 32.54362),residential,False,True,nan,nan
13709,4452,4451,4.168,LINESTRING (131.6724889 32.54362 131.6724933 32.5435827),residential,False,False,nan,nan
13710,4452,626,23.935,LINESTRING (131.6724889 32.54362 131.6724637 32.5438342),residential,False,True,nan,nan
13711,4452,4453,52.863,LINESTRING (131.6724889 32.54362 131.6719275 32.5435748),residential,False,False,nan,nan
13712,4453,4454,120.603,LINESTRING (131.6719275 32.5435748 131.6720948 32.5424994),residential,False,False,nan,nan
13713,4453,4452,52.863,LINESTRING (131.6719275 32.5435748 131.6724889 32.54362),residential,False,True,nan,nan
13714,4453,4460,181.163,LINESTRING (131.6719275 32.5435748 131.6719111 32.5436556 131.6718748 32.5437371 131.6717915 32.5438072 131.6716864 32.5438457 131.6715695 32.5438553 131.6704978 32.5436322 131.6704034 32.543475 131.6704125 32.5434169),residential,False,False,nan,nan
13715,4454,4453,120.603,LINESTRING (131.6720948 32.5424994 131.6719275 32.5435748),residential,False,True,nan,nan
13716,4454,4457,62.009,LINESTRING (131.6720948 32.5424994 131.6718967 32.542471 131.6718654 32.5424146 131.6719081 32.5420906),residential,False,False,nan,nan
13717,4454,4458,79.482,LINESTRING (131.6720948 32.5424994 131.6722624 32.5425132 131.6724831 32.5425145 131.6725433 32.542484 131.672656 32.5421705),residential,False,True,nan,nan
13718,4455,596,77.535,LINESTRING (131.6728831 32.5415593 131.6720617 32.5414772),residential,False,False,nan,nan
13719,4455,599,19.841,LINESTRING (131.6728831 32.5415593 131.6730941 32.5415734),residential,False,True,nan,nan
13720,4455,4456,36.402,LINESTRING (131.6728831 32.5415593 131.6727622 32.5418704),residential,False,False,nan,nan
13721,4456,4458,34.823,LINESTRING (131.6727622 32.5418704 131.672656 32.5421705),residential,False,False,nan,nan
13722,4456,4455,36.402,LINESTRING (131.6727622 32.5418704 131.6728831 32.5415593),residential,False,True,nan,nan
13723,4456,4457,107.854,LINESTRING (131.6727622 32.5418704 131.6719971 32.5417958 131.6719408 32.5418297 131.6719081 32.5420906),residential,False,True,nan,nan
13724,4457,4458,70.667,LINESTRING (131.6719081 32.5420906 131.672656 32.5421705),residential,False,False,nan,nan
13725,4457,4456,107.854,LINESTRING (131.6719081 32.5420906 131.6719408 32.5418297 131.6719971 32.5417958 131.6727622 32.5418704),residential,False,False,nan,nan
13726,4457,4454,62.009,LINESTRING (131.6719081 32.5420906 131.6718654 32.5424146 131.6718967 32.542471 131.6720948 32.5424994),residential,False,True,nan,nan
13727,4458,4456,34.823,LINESTRING (131.672656 32.5421705 131.6727622 32.5418704),residential,False,True,nan,nan
13728,4458,4457,70.667,LINESTRING (131.672656 32.5421705 131.6719081 32.5420906),residential,False,True,nan,nan
13729,4458,4454,79.482,LINESTRING (131.672656 32.5421705 131.6725433 32.542484 131.6724831 32.5425145 131.6722624 32.5425132 131.6720948 32.5424994),residential,False,False,nan,nan
13730,4459,8655,7.868,LINESTRING (131.6714302 32.5430037 131.6715136 32.5430117),residential,False,False,nan,nan
13731,4459,4461,95.256,LINESTRING (131.6714302 32.5430037 131.6713634 32.5434973 131.6713074 32.5435501 131.6709699 32.5434992),residential,False,False,nan,nan
13732,4459,4460,144.712,LINESTRING (131.6714302 32.5430037 131.67053 32.542903 131.6704863 32.5429316 131.6704125 32.5434169),residential,False,True,nan,nan
13733,4460,4461,53.044,LINESTRING (131.6704125 32.5434169 131.6709699 32.5434992),residential,False,True,nan,nan
13734,4460,4453,181.163,LINESTRING (131.6704125 32.5434169 131.6704034 32.543475 131.6704978 32.5436322 131.6715695 32.5438553 131.6716864 32.5438457 131.6717915 32.5438072 131.6718748 32.5437371 131.6719111 32.5436556 131.6719275 32.5435748),residential,False,True,nan,nan
13735,4460,4459,144.712,LINESTRING (131.6704125 32.5434169 131.6704863 32.5429316 131.67053 32.542903 131.6714302 32.5430037),residential,False,False,nan,nan
13736,4461,4462,34.621,LINESTRING (131.6709699 32.5434992 131.671018 32.5431905),residential,False,False,nan,nan
13737,4461,4460,53.044,LINESTRING (131.6709699 32.5434992 131.6704125 32.5434169),residential,False,False,nan,nan
13738,4461,4459,95.256,LINESTRING (131.6709699 32.5434992 131.6713074 32.5435501 131.6713634 32.5434973 131.6714302 32.5430037),residential,False,True,nan,nan
13739,4462,4461,34.621,LINESTRING (131.671018 32.5431905 131.6709699 32.5434992),residential,False,True,nan,nan
13740,4463,595,48.813,LINESTRING (131.672726 32.5408227 131.6727051 32.5410065 131.6724759 32.5411719),residential,False,True,nan,nan
13741,4464,538,37.117,LINESTRING (131.6718468 32.5382695 131.6717382 32.5379485),unclassified,False,False,nan,nan
13742,4464,4470,19.761,LINESTRING (131.6718468 32.5382695 131.6719046 32.5384404),unclassified,False,True,nan,nan
13743,4464,524,173.411,LINESTRING (131.6718468 32.5382695 131.6724119 32.5381321 131.6724192 32.5381112 131.6723105 32.5378026 131.6720851 32.5371809 131.6720855 32.537111),residential,False,True,nan,nan
13744,4465,4342,53.846,LINESTRING (131.6702208 32.5386021 131.6707428 32.5384),track,False,False,nan,nan
13745,4465,566,224.35,LINESTRING (131.6702208 32.5386021 131.6680481 32.5394482),track,False,True,nan,nan
13746,4465,564,73.57300000000001,LINESTRING (131.6702208 32.5386021 131.6701822 32.5387556 131.6699609 32.5392246),unclassified,False,True,nan,nan
13747,4466,560,9.893,LINESTRING (131.670397 32.5393185 131.6702937 32.5393003),tertiary,False,True,nan,nan
13748,4466,563,67.85399999999998,LINESTRING (131.670397 32.5393185 131.6704854 32.5393308 131.670698 32.5393444 131.6709105 32.5393398 131.6711179 32.5393219),tertiary,False,False,nan,nan
13749,4466,550,56.065,LINESTRING (131.670397 32.5393185 131.6704236 32.5392531 131.6706288 32.5391276 131.6707964 32.5390643 131.6708723 32.5390461),residential,False,False,nan,nan
13750,4467,564,33.032,LINESTRING (131.6698333 32.5395015 131.6699609 32.5392246),unclassified,False,False,nan,nan
13751,4467,4479,53.953,LINESTRING (131.6698333 32.5395015 131.6696228 32.5399531),unclassified,False,True,nan,nan
13752,4467,560,62.024,LINESTRING (131.6698333 32.5395015 131.6700548 32.5395811 131.6700883 32.5395245 131.6701741 32.5394284 131.6702828 32.5393504 131.6702937 32.5393003),residential,False,False,nan,nan
13753,4468,4470,38.392,LINESTRING (131.6720231 32.5387709 131.6719046 32.5384404),unclassified,False,False,nan,nan
13754,4468,4469,34.283,LINESTRING (131.6720231 32.5387709 131.6716721 32.5388575),residential,False,False,nan,nan
13755,4468,559,44.922,LINESTRING (131.6720231 32.5387709 131.6721467 32.539096 131.6721476 32.5391586),unclassified,False,True,nan,nan
13756,4469,4468,34.283,LINESTRING (131.6716721 32.5388575 131.6720231 32.5387709),residential,False,True,nan,nan
13757,4470,4464,19.761,LINESTRING (131.6719046 32.5384404 131.6718468 32.5382695),unclassified,False,False,nan,nan
13758,4470,4468,38.392,LINESTRING (131.6719046 32.5384404 131.6720231 32.5387709),unclassified,False,True,nan,nan
13759,4470,4473,56.491,LINESTRING (131.6719046 32.5384404 131.6713252 32.5385801),residential,False,True,nan,nan
13760,4470,4490,42.713,LINESTRING (131.6719046 32.5384404 131.6723452 32.5383425),residential,False,False,nan,nan
13761,4471,4472,52.088,LINESTRING (131.6711118 32.5378217 131.6716448 32.5376893),residential,False,False,nan,nan
13762,4471,4345,24.236,LINESTRING (131.6711118 32.5378217 131.6712418 32.5376333),unclassified,False,False,nan,nan
13763,4471,540,6.336,LINESTRING (131.6711118 32.5378217 131.6710752 32.5378696),unclassified,False,True,nan,nan
13764,4472,530,38.954,LINESTRING (131.6716448 32.5376893 131.6715252 32.5373538),unclassified,False,False,nan,nan
13765,4472,538,30.122,LINESTRING (131.6716448 32.5376893 131.6717382 32.5379485),unclassified,False,True,nan,nan
13766,4472,4471,52.088,LINESTRING (131.6716448 32.5376893 131.6711118 32.5378217),residential,False,True,nan,nan
13767,4473,4470,56.491,LINESTRING (131.6713252 32.5385801 131.6719046 32.5384404),residential,False,False,nan,nan
13768,4473,549,48.709,LINESTRING (131.6713252 32.5385801 131.6708256 32.5387005),residential,False,True,nan,nan
13769,4473,4475,31.025,LINESTRING (131.6713252 32.5385801 131.6712311 32.5383126),residential,False,False,nan,nan
13770,4474,4475,36.899,LINESTRING (131.6708583 32.5384191 131.6712311 32.5383126),residential,False,False,nan,nan
13771,4474,544,4.857,LINESTRING (131.6708583 32.5384191 131.6708445 32.5384612),unclassified,False,True,nan,nan
13772,4474,540,64.553,LINESTRING (131.6708583 32.5384191 131.6709184 32.5382284 131.6709427 32.5381534 131.6709915 32.5380256 131.6710752 32.5378696),unclassified,False,False,nan,nan
13773,4475,4476,24.983,LINESTRING (131.6712311 32.5383126 131.6711553 32.5380972),residential,False,False,nan,nan
13774,4475,4473,31.025,LINESTRING (131.6712311 32.5383126 131.6713252 32.5385801),residential,False,True,nan,nan
13775,4475,4474,36.899,LINESTRING (131.6712311 32.5383126 131.6708583 32.5384191),residential,False,True,nan,nan
13776,4476,540,26.398,LINESTRING (131.6711553 32.5380972 131.6710752 32.5378696),residential,False,False,nan,nan
13777,4476,4475,24.983,LINESTRING (131.6711553 32.5380972 131.6712311 32.5383126),residential,False,True,nan,nan
13778,4476,538,57.089,LINESTRING (131.6711553 32.5380972 131.6717382 32.5379485),residential,False,False,nan,nan
13779,4477,4481,41.863,LINESTRING (131.6701831 32.5412864 131.6703284 32.5409304),residential,False,False,nan,nan
13780,4477,589,108.937,LINESTRING (131.6701831 32.5412864 131.6702905 32.5413033 131.6704305 32.5413288 131.6705175 32.5413208 131.670568 32.5412635 131.6706633 32.5411224 131.6707489 32.5408997 131.670794 32.5407882 131.6708982 32.5407264),unclassified,False,False,nan,nan
13781,4477,608,219.855,LINESTRING (131.6701831 32.5412864 131.6701558 32.5412804 131.6700844 32.5412838 131.6697218 32.5413962 131.6695534 32.5414207 131.66936 32.5414203 131.6691791 32.5414506 131.6690634 32.5415105 131.6689735 32.5416162 131.6688602 32.5417749 131.6687208 32.5419996 131.6686147 32.5421027 131.6683748 32.5423036),unclassified,False,True,nan,nan
13782,4478,4480,42.49,LINESTRING (131.6701758 32.5401293 131.6705998 32.5402644),residential,False,False,nan,nan
13783,4478,4480,109.268,LINESTRING (131.6701758 32.5401293 131.6703054 32.5398447 131.6707212 32.5399803 131.6705998 32.5402644),residential,False,True,nan,nan
13784,4478,4479,55.417,LINESTRING (131.6701758 32.5401293 131.6696228 32.5399531),residential,False,True,nan,nan
13785,4479,4467,53.953,LINESTRING (131.6696228 32.5399531 131.6698333 32.5395015),unclassified,False,False,nan,nan
13786,4479,4334,38.615,LINESTRING (131.6696228 32.5399531 131.6694721 32.5402763),unclassified,False,True,nan,nan
13787,4479,4478,55.417,LINESTRING (131.6696228 32.5399531 131.6701758 32.5401293),residential,False,False,nan,nan
13788,4480,587,37.786,LINESTRING (131.6705998 32.5402644 131.6704682 32.5405856),residential,False,True,nan,nan
13789,4480,4478,42.49,LINESTRING (131.6705998 32.5402644 131.6701758 32.5401293),residential,False,True,nan,nan
13790,4480,4478,109.268,LINESTRING (131.6705998 32.5402644 131.6707212 32.5399803 131.6703054 32.5398447 131.6701758 32.5401293),residential,False,False,nan,nan
13791,4481,587,40.518,LINESTRING (131.6703284 32.5409304 131.6704682 32.5405856),residential,False,False,nan,nan
13792,4481,4477,41.863,LINESTRING (131.6703284 32.5409304 131.6701831 32.5412864),residential,False,True,nan,nan
13793,4481,4334,149.90099999999998,LINESTRING (131.6703284 32.5409304 131.669254 32.5406067 131.6692647 32.5405705 131.6693532 32.5405049 131.6694721 32.5402763),residential,False,True,nan,nan
13794,4482,569,20.722,LINESTRING (131.6720006 32.5396089 131.6722175 32.5395729),residential,False,True,nan,nan
13795,4483,551,40.495,LINESTRING (131.6732331 32.5389818 131.6736582 32.538917),tertiary,False,False,nan,nan
13796,4483,553,19.766,LINESTRING (131.6732331 32.5389818 131.6730256 32.5390134),tertiary,False,True,nan,nan
13797,4483,4404,136.632,LINESTRING (131.6732331 32.5389818 131.6733779 32.539842 131.6737983 32.5397791),residential,False,False,nan,nan
13798,4484,582,1.812,LINESTRING (131.6734799 32.5402671 131.673461 32.5402705),unclassified,False,True,nan,nan
13799,4484,4485,25.775,LINESTRING (131.6734799 32.5402671 131.6734448 32.5400372),residential,False,False,nan,nan
13800,4484,580,38.857,LINESTRING (131.6734799 32.5402671 131.673573 32.5402541 131.6736874 32.540244 131.6738906 32.5402677),unclassified,False,False,nan,nan
13801,4485,4484,25.775,LINESTRING (131.6734448 32.5400372 131.6734799 32.5402671),residential,False,True,nan,nan
13802,4486,4408,2.83,LINESTRING (131.6740864 32.540307 131.6741159 32.5403124),unclassified,False,False,nan,nan
13803,4486,580,18.867,LINESTRING (131.6740864 32.540307 131.6738906 32.5402677),unclassified,False,True,nan,nan
13804,4486,8654,63.896,LINESTRING (131.6740864 32.540307 131.6740925 32.5406318 131.674066 32.5406658 131.673818 32.5406696),residential,False,False,nan,nan
