u,v,key,osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,service,width,bridge,maxspeed,tunnel,access
1752064122,1792687243,0,731219833,tertiary,False,False,32.692,"LINESTRING (130.3608662 33.58236, 130.3611927 33.5824716)",2,,,,5,,,,
1752064122,1792665660,0,731219833,tertiary,False,True,72.157,"LINESTRING (130.3608662 33.58236, 130.3601439 33.5821171)",2,,,,5,,,,
1752064122,1792665648,0,167940084,residential,False,False,145.369,"LINESTRING (130.3608662 33.58236, 130.3609445 33.5820155, 130.3609756 33.5815944, 130.3609705 33.5814113, 130.3608659 33.5810706)",,,,,,,,,
1752064122,5505693735,0,167940084,residential,False,True,36.104000000000006,"LINESTRING (130.3608662 33.58236, 130.3608029 33.5826614, 130.3607972 33.5826795)",,,,,,,,,
1752064133,2180594985,0,163537944,residential,False,True,12.651,"LINESTRING (130.3634713 33.5843417, 130.3633396 33.5843116)",,,,,,,,,
1752064133,7795873470,0,190899223,unclassified,False,True,2.637,"LINESTRING (130.3634713 33.5843417, 130.3634852 33.584321)",,,,,,,,,
1752064133,7795873469,0,190900000,unclassified,False,False,3.998,"LINESTRING (130.3634713 33.5843417, 130.3634507 33.5843733)",,,,,,,,,
1752064133,1752064031,0,"[163537944, 179303769, 179303872]","['unclassified', 'residential']",False,False,43.328,"LINESTRING (130.3634713 33.5843417, 130.363485 33.5843512, 130.3638471 33.5845368, 130.3638682 33.5845476)",,,,,,yes,,,
1752064143,5508354087,0,163537329,residential,False,False,3.624,"LINESTRING (130.3739473 33.5834069, 130.3739247 33.5834335)",,,,,,,,,
1752064143,5508354081,0,163537329,residential,False,True,5.091,"LINESTRING (130.3739473 33.5834069, 130.3739873 33.5833755)",,,,,,,,,
1752064143,6576075418,0,163537953,tertiary,False,False,47.826,"LINESTRING (130.3739473 33.5834069, 130.3735458 33.5831365)",2,,,,5,,,,
1752064143,781975252,0,163537953,tertiary,False,True,47.186,"LINESTRING (130.3739473 33.5834069, 130.3743494 33.5836674)",2,,,,5,,,,
1752064144,7624761156,0,163537962,secondary,False,True,132.129,"LINESTRING (130.3711359 33.5853046, 130.3713969 33.5841364)",2,557,東油山唐人線,,5,,,,
1752064144,5505633302,0,179303656,secondary,False,False,37.048,"LINESTRING (130.3711359 33.5853046, 130.3715271 33.5853739)",2,557,東油山唐人線,,5,,,,
1752064144,1752052680,0,179303666,tertiary,False,True,65.825,"LINESTRING (130.3711359 33.5853046, 130.3704397 33.585186)",2,,,,5,,,,
1752064150,787726417,0,61273728,secondary,False,False,48.054,"LINESTRING (130.3717041 33.5821178, 130.3718963 33.5817164)",,557,東油山唐人線,,,,,,
1752064150,787725882,0,61273728,secondary,False,True,84.032,"LINESTRING (130.3717041 33.5821178, 130.3713749 33.582822)",,557,東油山唐人線,,,,,,
1752064150,5504295452,0,163537954,residential,False,True,3.471,"LINESTRING (130.3717041 33.5821178, 130.3716671 33.5821129)",,,,,,,,,
1752064165,5508341717,0,179303666,tertiary,False,False,51.544,"LINESTRING (130.3674765 33.5846299, 130.3680188 33.5847337)",2,,,,5,,,,
1752064165,1792694570,0,179303666,tertiary,False,True,68.933,"LINESTRING (130.3674765 33.5846299, 130.3667544 33.5844801)",2,,,,5,,,,
1752064165,1792694698,0,167940682,residential,False,False,71.406,"LINESTRING (130.3674765 33.5846299, 130.3675035 33.5843221, 130.3675326 33.584305, 130.3675943 33.5840055)",,,,,,,,,
1752064165,1792694595,0,167940682,residential,False,True,57.053000000000004,"LINESTRING (130.3674765 33.5846299, 130.3674388 33.5850547, 130.3674148 33.5851395)",,,,,,,,,
1752064185,1792694649,0,163537947,residential,False,True,73.273,"LINESTRING (130.3679753 33.5914451, 130.3672242 33.5912383)",,,,,,,,,
1752064185,1795263328,0,176311987,residential,False,True,39.72,"LINESTRING (130.3679753 33.5914451, 130.3677365 33.5917418)",,,,,,,,,
1752064185,1896448170,0,"[163537947, 179303718]","['unclassified', 'residential']",False,False,32.736000000000004,"LINESTRING (130.3679753 33.5914451, 130.3681954 33.5914951, 130.3683168 33.5915209)",,,,,,yes,,,
1752064185,1896448128,0,176311987,residential,False,False,169.17,"LINESTRING (130.3679753 33.5914451, 130.3690025 33.5902184, 130.369013 33.5901942)",,,,,,,,,
1752064189,1752064218,0,163537328,residential,False,False,64.358,"LINESTRING (130.3654414 33.5851958, 130.3658363 33.5847196)",,,,,,,,,
1752064189,1792694641,0,179303872,residential,False,True,122.767,"LINESTRING (130.3654414 33.5851958, 130.364253 33.5847071)",,,,,,,,,
1752064189,7795873461,0,163537328,residential,False,True,184.197,"LINESTRING (130.3654414 33.5851958, 130.3651605 33.5855588, 130.3650088 33.5858044, 130.3645358 33.5866671)",,,,,,,,,
1752064189,9329273847,0,179303872,residential,False,False,153.305,"LINESTRING (130.3654414 33.5851958, 130.3655802 33.5853308, 130.365747 33.5855867, 130.3662205 33.5864065)",,,,,,,,,
1752064205,5505633245,0,163537943,residential,False,False,4.17,"LINESTRING (130.3715059 33.5836487, 130.3715439 33.5836688)",,,,,,,,,
1752064205,7624761156,0,163537962,secondary,False,False,55.162,"LINESTRING (130.3715059 33.5836487, 130.3713969 33.5841364)",2,557,東油山唐人線,,5,,,,
1752064205,1831800951,0,163537962,secondary,False,True,22.79,"LINESTRING (130.3715059 33.5836487, 130.3715475 33.5834467)",2,557,東油山唐人線,,5,,,,
1752064217,1806886816,0,163537957,residential,False,True,139.18,"LINESTRING (130.37062 33.5917166, 130.370282 33.5929362)",,,,,,,,,
1752064217,1806886798,0,179303669,residential,True,False,26.542,"LINESTRING (130.37062 33.5917166, 130.3703337 33.5917066)",,,,,,,,,
1752064218,1792694589,0,163537328,residential,False,False,51.464,"LINESTRING (130.3658363 33.5847196, 130.3661531 33.5843394)",,,,,,,,,
1752064218,1752064189,0,163537328,residential,False,True,64.358,"LINESTRING (130.3658363 33.5847196, 130.3654414 33.5851958)",,,,,,,,,
1752064218,1805714569,0,167940695,residential,False,False,88.821,"LINESTRING (130.3658363 33.5847196, 130.3666522 33.5851392)",,,,,,,,,
1752064218,1792694571,0,167940695,residential,False,True,171.697,"LINESTRING (130.3658363 33.5847196, 130.3653051 33.5845574, 130.3649081 33.584477, 130.3640812 33.5842282)",,,,,,,,,
1752064219,1792694595,0,167940682,residential,False,False,43.083,"LINESTRING (130.3673477 33.5855229, 130.3674148 33.5851395)",,,,,,,,,
1752064219,1805714644,0,167940682,residential,False,True,55.085,"LINESTRING (130.3673477 33.5855229, 130.3672368 33.5860096)",,,,,,,,,
1752064219,7792740039,0,167940695,residential,False,False,40.762,"LINESTRING (130.3673477 33.5855229, 130.3677756 33.5856084)",,,,,,,,,
1752064219,1805714610,0,167940695,residential,False,True,44.081,"LINESTRING (130.3673477 33.5855229, 130.3669569 33.5852967)",,,,,,,,,
1752064243,2180595008,0,163537328,residential,False,False,10.363,"LINESTRING (130.3644196 33.5868252, 130.3644893 33.5867523)",,,,,,,,,
1752064243,7795873462,0,167940678,residential,False,True,8.865,"LINESTRING (130.3644196 33.5868252, 130.3643551 33.5868841)",,,,,,,,,
1752064243,766978336,0,727702072,tertiary,True,False,110.883,"LINESTRING (130.3644196 33.5868252, 130.3652837 33.5875153)",3,,明治通り,,7.5,,,,
1752064263,5505692660,0,163537954,residential,False,False,5.182,"LINESTRING (130.3691632 33.5817932, 130.3692185 33.5818002)",,,,,,,,,
1752064263,5505692667,0,163537954,residential,False,True,5.549,"LINESTRING (130.3691632 33.5817932, 130.369104 33.5817856)",,,,,,,,,
1752064263,5508548618,0,179303865,tertiary,False,False,68.738,"LINESTRING (130.3691632 33.5817932, 130.3687318 33.582264, 130.3687238 33.582289)",2,,,,5,,,,
1752064263,766978306,0,179303865,tertiary,False,True,95.705,"LINESTRING (130.3691632 33.5817932, 130.3697129 33.5811803, 130.3697692 33.581097)",2,,,,5,,,,
1752064265,6576075419,0,163537939,residential,False,True,5.099,"LINESTRING (130.373506 33.5831097, 130.3735428 33.5830756)",,,,,,,,,
1752064265,6576075418,0,163537953,tertiary,False,True,4.741,"LINESTRING (130.373506 33.5831097, 130.3735458 33.5831365)",2,,,,5,,,,
1752064265,5508354078,0,589154730,residential,True,False,28.957,"LINESTRING (130.373506 33.5831097, 130.3732921 33.5829198)",,,,,,,,,
1752064298,1905385886,0,163537957,residential,False,False,18.679,"LINESTRING (130.3700835 33.5936625, 130.3701266 33.5934984)",,,,,,,,,
1752064298,1752063993,0,163537957,residential,False,True,108.718,"LINESTRING (130.3700835 33.5936625, 130.3695538 33.594535)",,,,,,,,,
1752064298,7424298059,0,169524517,residential,False,True,3.466,"LINESTRING (130.3700835 33.5936625, 130.3700505 33.5936478)",,,,,,,,,
1782132549,1782132609,0,699670424,residential,True,False,36.393,"LINESTRING (130.35581 33.5811041, 130.3561698 33.5809727)",,,,,,,,,
1782132549,1782132628,0,719600007,residential,False,False,103.608,"LINESTRING (130.35581 33.5811041, 130.3551569 33.5803477)",,,,,,,,,
1782132549,1792690598,0,167940355,residential,False,False,95.17,"LINESTRING (130.35581 33.5811041, 130.3556101 33.5814538, 130.3554733 33.5816236, 130.3554253 33.5818846)",,,,,,,,,
1782132552,2014971994,0,166776238,tertiary,False,False,46.736,"LINESTRING (130.3453922 33.5757485, 130.3458958 33.5757732)",2,,,,5,,,,
1782132552,2014972000,0,"[190898752, 190899554, 190899611]",unclassified,False,False,30.929000000000002,"LINESTRING (130.3453922 33.5757485, 130.3453912 33.5758113, 130.3453776 33.5759148, 130.3453646 33.5760255)",,,,,,,,,
1782132552,5520108855,0,190898752,unclassified,False,True,192.96399999999997,"LINESTRING (130.3453922 33.5757485, 130.3454513 33.5752164, 130.3454698 33.5751008, 130.3455202 33.5749672, 130.3455974 33.5748527, 130.3456769 33.5747699, 130.3457617 33.5746961, 130.345893 33.5746227, 130.3460322 33.5745655, 130.3461809 33.5745178, 130.3463099 33.5745103, 130.3464338 33.5745087)",,,,,,,,,
1782132556,1782140985,0,719600007,residential,False,True,23.451,"LINESTRING (130.3529194 33.5794107, 130.3531433 33.5795091)",,,,,,,,,
1782132556,1782132653,0,729872483,residential,False,True,61.404,"LINESTRING (130.3529194 33.5794107, 130.3523279 33.5791615)",,,,,,,,,
1782132556,1782132629,0,166776357,residential,False,False,145.749,"LINESTRING (130.3529194 33.5794107, 130.3528028 33.5795693, 130.3525466 33.5797873, 130.3523239 33.5802576, 130.3523146 33.5805716)",,,,,,,,,
1782132556,1782140965,0,166776357,residential,False,True,85.74000000000001,"LINESTRING (130.3529194 33.5794107, 130.3531158 33.5789857, 130.3531742 33.5786738)",,,,,,,,,
1782132558,5520108627,0,166776238,tertiary,False,False,9.817,"LINESTRING (130.3464726 33.575792, 130.3465784 33.575797)",2,,,,5,,,,
1782132558,5520108843,0,166776238,tertiary,False,True,10.068,"LINESTRING (130.3464726 33.575792, 130.3463641 33.5757869)",2,,,,5,,,,
1782132558,1782132565,0,217018801,secondary,False,False,159.384,"LINESTRING (130.3464726 33.575792, 130.3463801 33.5772233)",4,558,内野次郎丸弥生線,,10,,,,
1782132558,6573782682,0,217018801,secondary,False,True,111.41,"LINESTRING (130.3464726 33.575792, 130.3465303 33.5749705, 130.3465412 33.5747917)",4,558,内野次郎丸弥生線,,10,,,,
1782132559,1782132576,0,166776238,tertiary,False,False,89.731,"LINESTRING (130.3542263 33.5769381, 130.3549215 33.5775)",2,,,,5,,,,
1782132559,5520108427,0,166776239,tertiary,False,False,3.986,"LINESTRING (130.3542263 33.5769381, 130.3541957 33.5769633)",2,,,,5,,,,
1782132559,1784318309,0,166776239,tertiary,False,True,51.307,"LINESTRING (130.3542263 33.5769381, 130.3546186 33.5766124)",2,,,,5,,,,
1782132559,1782132563,0,166776238,tertiary,False,True,117.06899999999999,"LINESTRING (130.3542263 33.5769381, 130.3538446 33.5766483, 130.3533757 33.5762611, 130.3533082 33.5762153)",2,,,,5,,,,
1782132563,1782132559,0,166776238,tertiary,False,False,117.069,"LINESTRING (130.3533082 33.5762153, 130.3533757 33.5762611, 130.3538446 33.5766483, 130.3542263 33.5769381)",2,,,,5,,,,
1782132563,1782132650,0,166776238,tertiary,False,True,95.083,"LINESTRING (130.3533082 33.5762153, 130.352918 33.5761014, 130.3523078 33.5760537)",2,,,,5,,,,
1782132563,1784318299,0,167028376,residential,False,False,104.46000000000001,"LINESTRING (130.3533082 33.5762153, 130.353746 33.5758181, 130.3537595 33.5754181)",,,,,,,,,
1782132564,1782141000,0,166776238,tertiary,False,False,141.28,"LINESTRING (130.3488995 33.575903, 130.3504223 33.5759713)",2,,,,5,,,,
1782132564,6785038940,0,166776238,tertiary,False,True,33.785,"LINESTRING (130.3488995 33.575903, 130.3485354 33.5758859)",2,,,,5,,,,
1782132564,1783262731,0,166776366,tertiary,False,False,32.674,"LINESTRING (130.3488995 33.575903, 130.3489166 33.5756095)",2,,,,5,,,,
1782132564,5520108454,0,166776366,tertiary,False,True,4.453,"LINESTRING (130.3488995 33.575903, 130.3488971 33.575943)",2,,,,5,,,,
1782132565,1783262702,0,201338708,tertiary,False,False,60.791,"LINESTRING (130.3463801 33.5772233, 130.3470361 33.57721)",2,,,,5,,,,
1782132565,1784328267,0,201338708,tertiary,False,True,53.247,"LINESTRING (130.3463801 33.5772233, 130.3458061 33.5772481)",2,,,,5,,,,
1782132565,1783262753,0,217018801,secondary,False,False,52.45,"LINESTRING (130.3463801 33.5772233, 130.3463518 33.5776944)",4,558,内野次郎丸弥生線,,10,,,,
1782132565,1782132558,0,217018801,secondary,False,True,159.384,"LINESTRING (130.3463801 33.5772233, 130.3464726 33.575792)",4,558,内野次郎丸弥生線,,10,,,,
1782132575,5520107937,0,166776364,residential,False,False,50.9,"LINESTRING (130.3468549 33.5799951, 130.3463068 33.5799631)",,,,,,,,,
1782132575,1782140997,0,207811040,tertiary,False,False,44.898,"LINESTRING (130.3468549 33.5799951, 130.3468903 33.5795924)",2,,,,5,,,,
1782132575,1782140922,0,207811040,tertiary,False,True,39.233,"LINESTRING (130.3468549 33.5799951, 130.3468367 33.5803476)",2,,,,5,,,,
1782132575,1782132607,0,166776364,residential,False,True,163.782,"LINESTRING (130.3468549 33.5799951, 130.3477374 33.5800554, 130.3481343 33.5801358, 130.3486069 33.5801667)",,,,,,,,,
1782132576,1782132559,0,166776238,tertiary,False,True,89.731,"LINESTRING (130.3549215 33.5775, 130.3542263 33.5769381)",2,,,,5,,,,
1782132576,1784318290,0,169305855,tertiary,False,True,48.156,"LINESTRING (130.3549215 33.5775, 130.3552194 33.5771451)",2,,,,5,,,,
1782132576,1782141006,0,166776238,tertiary,False,False,37.626000000000005,"LINESTRING (130.3549215 33.5775, 130.3549895 33.5775602, 130.3550576 33.5776406, 130.3551325 33.577785)",2,,,,5,,,,
1782132578,6576075385,0,166776238,tertiary,False,False,44.347,"LINESTRING (130.3552395 33.5789292, 130.3549602 33.5792531)",2,,,,5,,,,
1782132578,1792690591,0,167940360,residential,False,False,35.735,"LINESTRING (130.3552395 33.5789292, 130.3555276 33.5791429)",,,,,,,,,
1782132578,1792690553,0,167940360,residential,False,True,95.29,"LINESTRING (130.3552395 33.5789292, 130.3545059 33.5783285)",,,,,,,,,
1782132578,1782141006,0,166776238,tertiary,False,True,136.741,"LINESTRING (130.3552395 33.5789292, 130.3554171 33.5786762, 130.3554407 33.5785068, 130.3551325 33.577785)",2,,,,5,,,,
1782132580,1792665663,0,163537948,tertiary,False,True,60.469,"LINESTRING (130.3570263 33.5810974, 130.3569221 33.5810974, 130.3563829 33.5810134)",2,,,,5,,,,
1782132580,6754799826,0,731219833,tertiary,False,False,79.124,"LINESTRING (130.3570263 33.5810974, 130.3570791 33.5811015, 130.3573417 33.5811964, 130.3578214 33.5813522)",2,,,,5,,,,
1782132582,1784318309,0,166776239,tertiary,False,False,55.781,"LINESTRING (130.3550457 33.5762588, 130.3546186 33.5766124)",2,,,,5,,,,
1782132582,1783263945,0,169305855,tertiary,False,False,6.147,"LINESTRING (130.3550457 33.5762588, 130.3550894 33.5763004)",2,,,,5,,,,
1782132582,1783263952,0,169305855,tertiary,False,True,84.124,"LINESTRING (130.3550457 33.5762588, 130.3550145 33.5755027)",2,,,,5,,,,
1782132583,1782140939,0,166776354,residential,False,False,47.063,"LINESTRING (130.3533713 33.5807906, 130.3528783 33.5806884)",,,,,,,,,
1782132583,1792690574,0,166776361,residential,False,False,33.057,"LINESTRING (130.3533713 33.5807906, 130.3533012 33.5810821)",,,,,,,,,
1782132583,1782132613,0,166776361,residential,False,True,123.086,"LINESTRING (130.3533713 33.5807906, 130.3536141 33.5797023)",,,,,,,,,
1782132590,6848965978,0,167029897,residential,False,True,9.388,"LINESTRING (130.3521389 33.5773083, 130.3521502 33.5772244)",,,,,,,,,
1782132590,1782132604,0,201338708,tertiary,False,False,111.756,"LINESTRING (130.3521389 33.5773083, 130.3522758 33.5773448, 130.3524805 33.5774144, 130.3526535 33.5774901, 130.3527957 33.5775693, 130.3528984 33.5776468, 130.3531457 33.5778369)",2,,,,5,,,,
1782132590,1784328247,0,201338708,tertiary,False,True,57.507,"LINESTRING (130.3521389 33.5773083, 130.3519275 33.5772871, 130.3515206 33.5772643)",2,,,,5,,,,
1782132599,1782140945,0,28444326,tertiary,False,False,80.299,"LINESTRING (130.3540589 33.58165, 130.3532221 33.5814616)",2,,,,5,,,,
1782132599,1792690598,0,28444326,tertiary,False,True,129.238,"LINESTRING (130.3540589 33.58165, 130.3554253 33.5818846)",2,,,,5,,,,
1782132599,9833912366,0,190906720,unclassified,False,True,78.062,"LINESTRING (130.3540589 33.58165, 130.3538832 33.5823366)",,,,,,,,,
1782132599,1792690552,0,166776240,tertiary,False,True,44.885999999999996,"LINESTRING (130.3540589 33.58165, 130.3541569 33.5815192, 130.3542391 33.5812793)",,,,,,,,,
1782132600,1720176267,0,166776237,unclassified,False,False,142.51,"LINESTRING (130.3419444 33.5773967, 130.3434792 33.5773102)",,,,,,,,,
1782132600,2014972038,0,168098119,residential,False,True,48.759,"LINESTRING (130.3419444 33.5773967, 130.3420451 33.5769663)",,,,,,,,,
1782132600,1794057377,0,166911237,residential,False,False,83.92,"LINESTRING (130.3419444 33.5773967, 130.3417381 33.5773758, 130.3411641 33.5772149, 130.3410933 33.5771654)",,,,,,,,,
1782132600,1794057245,0,168098119,residential,False,False,56.674,"LINESTRING (130.3419444 33.5773967, 130.3419952 33.5777488, 130.3419926 33.5778896, 130.3420068 33.5778975)",,,,,,,,,
1782132602,5520107937,0,166776364,residential,False,True,9.51,"LINESTRING (130.3462044 33.5799571, 130.3463068 33.5799631)",,,,,,,,,
1782132602,2180594938,0,217018801,secondary,False,False,60.102,"LINESTRING (130.3462044 33.5799571, 130.3461736 33.580497)",4,558,内野次郎丸弥生線,,10,,,,
1782132602,1784328264,0,217018801,secondary,False,True,128.148,"LINESTRING (130.3462044 33.5799571, 130.3462741 33.5788061)",4,558,内野次郎丸弥生線,,10,,,,
1782132602,5519700148,0,729110633,tertiary,False,False,10.339,"LINESTRING (130.3462044 33.5799571, 130.3460945 33.5799409)",2,,,,5,,,,
1782132604,5520108007,0,166776239,tertiary,False,True,4.029,"LINESTRING (130.3531457 33.5778369, 130.3531766 33.5778114)",2,,,,5,,,,
1782132604,1782140975,0,201338708,tertiary,False,False,33.24,"LINESTRING (130.3531457 33.5778369, 130.3534056 33.578043)",2,,,,5,,,,
1782132604,5520107983,0,729872483,residential,False,False,4.275,"LINESTRING (130.3531457 33.5778369, 130.3531142 33.577865)",,,,,,,,,
1782132604,1782132590,0,201338708,tertiary,False,True,111.756,"LINESTRING (130.3531457 33.5778369, 130.3528984 33.5776468, 130.3527957 33.5775693, 130.3526535 33.5774901, 130.3524805 33.5774144, 130.3522758 33.5773448, 130.3521389 33.5773083)",2,,,,5,,,,
